Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory,Result
Aaron Cruden,First Five,80,0,2,2,9,83,4,3,3,4,0,0.0,0,0.0,9.0,24,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Aaron Cruden,First Five,32,0,0,0,4,5,1,0,0,2,0,0.0,0,0.0,1.0,5,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Aaron Cruden,First Five,40,0,0,1,4,19,1,0,3,7,1,0.0,0,0.0,3.0,14,,Bench,Australia,20-Aug-16,42,8,55,60,Win
Aaron Cruden,First Five,15,0,0,0,2,1,0,0,1,3,0,0.0,1,1.0,1.0,6,,Bench,Australia,27-Aug-16,29,9,55,60,Win
Aaron Cruden,First Five,16,0,0,1,2,10,1,0,1,4,0,1.0,0,0.0,2.0,9,,Bench,Argentina,10-Sep-16,57,22,45,60,Win
Aaron Cruden,First Five,35,0,0,0,6,27,1,1,3,7,0,0.0,2,0.0,8.0,15,,Bench,Australia,22-Oct-16,37,10,35,32,Win
Aaron Cruden,First Five,59,0,0,3,9,43,2,1,1,0,1,0.0,3,0.0,10.0,28,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Aaron Cruden,First Five,22,0,0,0,2,9,1,0,1,6,0,0.0,2,0.0,4.0,7,,Bench,Ireland,20-Nov-16,21,9,34,46,Win
Aaron Cruden,First Five,23,0,0,0,2,16,0,0,0,1,0,0.0,0,0.0,1.0,9,,Bench,France,27-Nov-16,24,19,50,47,Win
Aaron Cruden,First Five,54,0,1,1,8,22,0,0,2,6,2,0.0,1,0.0,4.0,17,,Bench,Lions,24-Jun-17,30,15,61,63,Win
Aaron Smith,Halfback,68,0,1,3,6,13,0,1,0,3,2,0.0,3,1.0,11.0,72,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Aaron Smith,Halfback,64,0,2,4,8,36,1,1,0,3,1,1.0,4,1.0,10.0,55,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Aaron Smith,Halfback,71,0,2,4,7,30,3,3,2,3,1,0.0,0,0.0,4.0,58,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Aaron Smith,Halfback,67,0,0,4,8,17,1,2,2,2,1,0.0,0,1.0,4.0,85,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Aaron Smith,Halfback,65,0,1,4,2,16,3,1,0,4,0,1.0,2,0.0,4.0,51,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Aaron Smith,Halfback,48,0,1,2,4,9,0,0,0,7,2,0.0,1,0.0,3.0,29,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Aaron Smith,Halfback,63,0,2,4,6,48,4,1,1,2,3,0.0,1,0.0,8.0,47,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Aaron Smith,Halfback,30,0,0,2,6,35,1,1,0,1,0,0.0,0,0.0,2.0,42,,Bench,Italy,13-Nov-16,68,10,63,50,Win
Aaron Smith,Halfback,48,0,1,2,0,0,0,0,0,8,1,0.0,1,1.0,8.0,34,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Aaron Smith,Halfback,21,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,2.0,23,,Bench,France,27-Nov-16,24,19,50,47,Win
Aaron Smith,Halfback,56,0,0,6,6,15,0,1,1,3,1,1.0,1,0.0,10.0,40,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Aaron Smith,Halfback,55,0,0,2,7,26,0,2,2,2,3,0.0,2,1.0,6.0,103,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Aaron Smith,Halfback,52,0,3,6,7,12,1,0,3,3,0,0.0,0,0.0,0.0,60,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Aaron Smith,Halfback,67,1,2,2,7,19,1,1,0,6,2,0.0,1,0.0,0.0,80,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Aaron Smith,Halfback,57,0,1,3,3,9,1,0,0,5,1,0.0,0,0.0,3.0,47,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Aaron Smith,Halfback,50,0,0,3,5,21,0,1,0,3,1,0.0,0,0.0,4.0,36,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Aaron Smith,Halfback,59,0,0,0,6,30,2,2,0,10,4,0.0,0,0.0,2.0,59,,Starter,South Africa,8-Oct-17,25,24,36,56,Win
Aaron Smith,Halfback,68,0,0,4,3,19,1,1,0,3,2,0.0,1,0.0,8.0,42,,Starter,France,12-Nov-17,38,18,43,58,Win
Aaron Smith,Halfback,64,0,0,1,5,15,1,1,0,7,0,0.0,1,0.0,7.0,51,,Starter,Scotland,19-Nov-17,22,17,40,42,Win
Aaron Smith,Halfback,63,0,2,3,3,21,1,1,0,6,0,0.0,1,0.0,7.0,58,,Starter,Wales,26-Nov-17,33,18,36,44,Win
Aaron Smith,Halfback,65,0,1,2,2,0,0,0,0,3,1,1.0,0,3.0,7.0,71,,Starter,France,9-Jun-18,52,11,66,53,Win
Aaron Smith,Halfback,54,0,1,1,4,13,0,1,0,2,1,0.0,2,0.0,3.0,41,,Starter,France,16-Jun-18,26,13,42,43,Win
Aaron Smith,Halfback,63,0,2,5,1,0,0,0,0,7,1,0.0,1,0.0,5.0,64,,Starter,France,23-Jun-18,49,14,49,44,Win
Aaron Smith,Halfback,67,1,0,0,5,25,0,2,0,3,0,0.0,1,0.0,7.0,77,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Aaron Smith,Halfback,62,0,4,5,6,14,3,0,0,6,2,0.0,3,0.0,2.0,70,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Aaron Smith,Halfback,14,0,0,0,1,0,0,0,0,1,0,0.0,0,0.0,1.0,13,,Bench,Argentina,30-Sep-18,35,17,47,46,Win
Aaron Smith,Halfback,69,1,0,0,4,39,2,1,0,4,1,0.0,1,1.0,10.0,27,,Starter,South Africa,7-Oct-18,32,30,41,36,Win
Aaron Smith,Halfback,20,0,0,1,1,10,0,1,0,0,2,0.0,0,0.0,1.0,11,,Bench,Australia,27-Oct-18,37,20,54,51,Win
Aaron Smith,Halfback,62,0,0,1,4,21,1,1,0,3,1,0.0,1,0.0,8.0,72,,Starter,England,11-Nov-18,16,15,62,52,Win
Aaron Smith,Halfback,68,0,1,1,4,4,0,0,0,4,0,,0,0.0,,59,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Aaron Smith,Halfback,51,1,2,2,6,25,0,1,2,0,0,,0,0.0,13.0,37,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Aaron Smith,Halfback,21,0,0,1,0,0,0,0,0,5,0,,0,1.0,,17,,Bench,Tonga,7-Sep-19,92,7,52,49,Win
Aaron Smith,Halfback,62,0,0,1,6,12,3,1,0,4,2,,1,0.0,,46,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Aaron Smith,Halfback,51,0,2,4,6,16,0,0,1,4,0,,2,1.0,,63,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Aaron Smith,Halfback,61,2,0,1,5,11,1,2,1,5,0,,0,0.0,,72,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Aaron Smith,Halfback,57,0,3,5,13,64,1,3,1,5,0,,0,0.0,,49,,Starter,Wales,1-Nov-19,40,17,39,39,Win
Aaron Smith,Halfback,59,0,0,0,2,6,0,0,0,2,0,,1,,0.0,79,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Aaron Smith,Halfback,67,0,1,4,3,7,2,1,1,3,0,0.0,0,2.0,1.0,49,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Aaron Smith,Halfback,63,0,0,3,2,0,0,0,1,2,1,0.0,1,0.0,3.0,37,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
Aaron Smith,Halfback,71,0,2,2,2,2,1,0,0,4,0,0.0,1,0.0,2.0,56,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Aaron Smith,Halfback,66,0,2,4,3,58,4,2,0,3,1,,0,0.0,,31,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Aaron Smith,Halfback,59,0,3,3,4,11,1,1,0,5,0,0.0,0,1.0,5.0,52,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
Aaron Smith,Halfback,68,0,0,1,2,5,0,0,2,1,2,0.0,0,0.0,0.0,67,0.0,Starter,South Africa,21-Aug-22,35,23,50,47,Win
Aaron Smith,Halfback,51,0,1,2,4,4,0,0,0,2,2,0.0,1,0.0,5.0,54,0.0,Starter,Argentina,3-Sep-22,53,3,54,50,Win
Aaron Smith,Halfback,74,0,0,3,0,0,0,0,0,5,0,1.0,1,0.0,1.0,50,0.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
Aaron Smith,Halfback,56,0,0,1,3,17,0,0,0,3,0,1.0,0,2.0,3.0,47,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Aaron Smith,Halfback,18,0,0,0,1,0,0,0,1,1,0,0.0,0,0.0,1.0,20,0.0,Bench,Japan,29-Oct-22,38,31,61,54,Win
Aaron Smith,Halfback,67,2,0,1,7,35,4,2,0,11,1,1.0,1,0.0,8.0,60,1.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Aaron Smith,Halfback,60,1,0,4,2,3,1,1,0,6,1,0.0,1,0.0,0.0,62,1.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Aaron Smith,Halfback,59,1,0,1,2,14,0,0,0,2,0,0.0,1,0.0,3.0,62,0.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Aaron Smith,Halfback,60,0,0,1,4,7,0,0,0,7,3,1.0,2,0.0,4.0,89,0.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Aaron Smith,Halfback,28,0,1,1,4,28,1,1,0,2,0,0.0,0,0.0,0.0,51,0.0,Bench,Australia,5-Aug-23,23,20,52,48,Win
Aaron Smith,Halfback,14,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,16,0.0,Bench,Namibia,16-Sep-23,71,3,64,40,Win
Aaron Smith,Halfback,48,3,0,1,6,24,2,0,0,3,0,0.0,0,0.0,4.0,41,0.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Aaron Smith,Halfback,70,0,0,3,5,25,3,1,0,4,3,0.0,0,1.0,6.0,67,0.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Aaron Smith,Halfback,55,1,0,3,7,32,2,1,0,3,0,1.0,0,0.0,3.0,73,0.0,Starter,Argentina,21-Oct-23,44,6,57,50,Win
Akira Ioane,Blindside,64,0,0,0,9,41,2,0,0,8,0,,0,,0.0,7,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Akira Ioane,Blindside,80,0,1,2,12,100,4,2,0,0,0,1.0,1,1.0,1.0,6,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Akira Ioane,Blindside,66,0,0,0,7,23,2,0,0,8,0,3.0,0,2.0,0.0,1,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
Akira Ioane,Blindside,67,0,0,0,10,35,1,1,0,5,0,1.0,0,1.0,0.0,2,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Akira Ioane,Blindside,80,0,0,1,9,78,3,1,0,8,0,,1,0.0,,3,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Akira Ioane,Blindside,80,0,1,2,9,86,9,3,1,8,1,,1,1.0,,7,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Akira Ioane,Blindside,65,0,0,0,11,38,5,1,0,4,1,,2,1.0,,5,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Akira Ioane,Blindside,70,0,0,0,5,18,1,0,0,5,2,,1,1.0,,0,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Akira Ioane,Blindside,15,0,0,0,1,0,0,0,0,1,0,,0,0.0,,1,,Bench,Wales,31-Oct-21,54,16,51,46,Win
Akira Ioane,Blindside,21,0,0,0,4,13,0,0,0,0,0,0.0,0,0.0,0.0,2,0.0,Bench,South Africa,1-Sep-22,35,23,50,47,Win
Akira Ioane,Blindside,12,0,0,0,2,2,1,0,0,0,0,0.0,0,0.0,0.0,1,0.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
Akira Ioane,Blindside,69,0,0,0,7,13,0,0,0,8,0,2.0,0,2.0,1.0,2,1.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Akira Ioane,Openside,18,0,0,0,8,13,0,0,0,4,0,0.0,0,0.0,0.0,1,1.0,Bench,Wales,6-Nov-22,55,23,52,45,Win
Akira Ioane,Blindside,59,0,0,0,6,8,0,0,0,4,3,1.0,0,1.0,0.0,4,1.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Angus Ta'avao,Prop,31,0,0,0,0,0,0,0,0,2,1,0.0,1,1.0,0.0,2,,Bench,Fiji,17-Jul-21,60,13,60,65,Win
Angus Ta'avao,Prop,21,0,0,0,0,0,0,0,0,4,1,0.0,0,2.0,0.0,0,,Bench,Australia,7-Aug-21,33,25,47,42,Win
Angus Ta'avao,Prop,18,0,0,0,1,0,0,0,1,3,0,,0,0.0,,1,,Bench,Australia,14-Aug-21,57,22,47,40,Win
Angus Ta'avao,Prop,23,0,0,0,0,0,0,0,0,7,2,,0,2.0,,0,,Bench,Australia,5-Sep-21,38,21,44,45,Win
Angus Ta'avao,Prop,29,0,0,0,2,0,0,0,0,4,1,0.0,0,0.0,0.0,1,,Bench,Argentina,30-Sep-18,35,17,47,46,Win
Angus Ta'avao,Prop,58,0,0,0,3,4,1,0,0,5,1,0.0,0,0.0,0.0,2,,Starter,Japan,3-Nov-18,69,31,53,45,Win
Angus Ta'avao,Prop,27,0,0,0,3,5,0,0,0,1,0,0.0,0,1.0,0.0,0,,Bench,Italy,25-Nov-18,66,3,60,44,Win
Angus Ta'avao,Prop,60,0,0,0,4,4,0,0,0,10,1,,0,1.0,,1,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Angus Ta'avao,Prop,18,0,0,0,0,0,0,0,0,4,0,,0,0.0,0.0,0,,Bench,Australia,17-Aug-19,36,0,50,52,Win
Angus Ta'avao,Prop,26,0,0,0,0,0,0,0,0,5,0,,0,0.0,,0,,Bench,Tonga,7-Sep-19,92,7,52,49,Win
Angus Ta'avao,Prop,29,0,0,0,0,0,0,0,0,3,1,,0,0.0,,1,,Bench,South Africa,21-Sep-19,23,13,47,41,Win
Angus Ta'avao,Prop,26,0,0,0,0,0,0,0,0,3,0,,0,0.0,,2,,Starter,Canada,2-Oct-19,63,0,64,71,Win
Angus Ta'avao,Prop,48,1,0,0,7,15,0,0,0,8,1,,0,0.0,,1,,Bench,Namibia,6-Oct-19,71,9,54,57,Win
Angus Ta'avao,Prop,31,0,0,0,1,0,0,0,0,5,0,,0,1.0,,0,,Bench,Ireland,19-Oct-19,46,14,50,56,Win
Angus Ta'avao,Prop,23,0,0,0,1,2,0,0,0,12,1,,0,0.0,,0,,Bench,Wales,1-Nov-19,40,17,39,39,Win
Angus Ta'avao,Prop,46,0,1,1,3,17,4,1,0,5,0,0.0,0,1.0,0.0,2,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Angus Ta'avao,Prop,50,2,0,0,8,61,1,0,1,2,0,,0,0.0,,2,,Starter,USA,24-Oct-21,104,14,60,35,Win
Angus Ta'avao,Prop,26,0,0,0,2,2,0,0,0,11,0,0.0,0,1.0,0.0,1,1.0,Bench,Ireland,2-Jul-22,42,19,42,39,Win
Anton Lienert-Brown,Second Five,75,0,1,2,10,61,1,3,2,2,0,0.0,3,0.0,0.0,11,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Anton Lienert-Brown,Center,12,0,0,0,4,6,1,0,1,1,0,0.0,0,0.0,0.0,3,,Bench,Argentina,10-Sep-16,57,22,45,60,Win
Anton Lienert-Brown,Center,15,0,0,0,2,14,0,0,0,3,0,0.0,0,0.0,0.0,1,,Bench,South Africa,17-Sep-16,41,13,51,54,Win
Anton Lienert-Brown,Center,80,1,3,3,11,54,1,1,5,3,1,1.0,1,0.0,0.0,13,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Anton Lienert-Brown,Center,80,0,1,2,13,90,6,2,3,2,0,0.0,0,0.0,2.0,8,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Anton Lienert-Brown,Center,62,1,0,0,5,47,1,2,1,5,2,0.0,0,0.0,0.0,5,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Anton Lienert-Brown,Second Five,80,0,2,3,10,33,3,0,4,5,0,0.0,0,1.0,2.0,24,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Anton Lienert-Brown,Second Five,80,0,0,1,10,36,1,0,4,15,2,0.0,2,0.0,0.0,11,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Anton Lienert-Brown,Center,80,0,0,0,8,16,0,0,1,9,0,0.0,0,2.0,1.0,5,,Starter,France,27-Nov-16,24,19,50,47,Win
Anton Lienert-Brown,Center,80,1,4,5,12,68,5,3,4,6,1,0.0,0,1.0,0.0,13,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Anton Lienert-Brown,Second Five,47,0,0,0,7,34,1,1,0,4,1,0.0,0,0.0,0.0,4,,Bench,Lions,24-Jun-17,30,15,61,63,Win
Anton Lienert-Brown,Center,31,0,0,0,3,0,0,0,1,4,2,0.0,0,0.0,0.0,2,,Bench,Australia,19-Aug-17,54,34,58,51,Win
Anton Lienert-Brown,Center,30,0,0,0,5,15,0,0,1,4,0,0.0,0,0.0,0.0,6,,Bench,Australia,26-Aug-17,35,29,61,51,Win
Anton Lienert-Brown,Center,80,1,0,0,12,43,5,0,1,5,1,0.0,3,0.0,0.0,7,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Anton Lienert-Brown,Second Five,27,0,1,1,4,30,5,1,1,1,0,0.0,0,0.0,0.0,3,,Bench,South Africa,16-Sep-17,57,0,53,49,Win
Anton Lienert-Brown,Center,80,0,0,1,10,35,3,0,1,2,0,1.0,1,0.0,0.0,5,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Anton Lienert-Brown,Second Five,16,0,1,1,4,11,0,1,0,1,0,0.0,1,1.0,0.0,4,,Bench,France,12-Nov-17,38,18,43,58,Win
Anton Lienert-Brown,Second Five,18,0,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,Bench,Scotland,19-Nov-17,22,17,40,42,Win
Anton Lienert-Brown,Second Five,62,1,0,1,9,64,2,4,0,12,1,0.0,1,0.0,0.0,5,,Bench,Wales,26-Nov-17,33,18,36,44,Win
Anton Lienert-Brown,Center,80,0,1,2,11,19,2,0,2,5,3,0.0,2,0.0,0.0,9,,Starter,France,9-Jun-18,52,11,66,53,Win
Anton Lienert-Brown,Center,60,0,1,1,9,45,3,1,2,6,2,1.0,0,0.0,0.0,8,,Starter,France,16-Jun-18,26,13,42,43,Win
Anton Lienert-Brown,Second Five,68,0,1,2,16,29,5,0,1,10,2,0.0,1,1.0,0.0,10,,Bench,Australia,18-Aug-18,38,13,55,53,Win
Anton Lienert-Brown,Center,18,0,0,1,2,14,0,1,1,5,0,0.0,0,0.0,0.0,3,,Bench,Australia,25-Aug-18,40,12,48,46,Win
Anton Lienert-Brown,Second Five,71,0,1,1,11,62,5,1,2,14,1,0.0,0,0.0,0.0,5,,Bench,Argentina,8-Sep-18,46,24,45,44,Win
Anton Lienert-Brown,Second Five,24,1,0,0,6,12,0,1,2,1,0,0.0,0,0.0,0.0,3,,Bench,Argentina,30-Sep-18,35,17,47,46,Win
Anton Lienert-Brown,Second Five,21,0,0,0,3,16,0,0,0,3,0,0.0,0,0.0,0.0,2,,Bench,South Africa,7-Oct-18,32,30,41,36,Win
Anton Lienert-Brown,Center,20,0,0,0,4,18,1,1,0,3,1,0.0,0,0.0,0.0,1,,Bench,Australia,27-Oct-18,37,20,54,51,Win
Anton Lienert-Brown,Center,80,0,0,2,21,82,6,3,4,4,0,0.0,3,0.0,0.0,14,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Anton Lienert-Brown,Center,80,0,0,0,4,4,1,0,1,7,1,,1,1.0,,7,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Anton Lienert-Brown,Center,80,0,1,2,17,90,7,2,1,7,1,,1,0.0,1.0,7,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Anton Lienert-Brown,Center,80,0,0,3,17,89,6,2,1,10,1,,1,0.0,,10,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Anton Lienert-Brown,Center,80,0,1,1,9,62,8,2,1,5,2,,1,0.0,,4,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Anton Lienert-Brown,Second Five,80,2,1,2,16,103,10,4,1,10,1,,0,1.0,,15,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Anton Lienert-Brown,Second Five,80,0,0,0,12,38,4,2,0,8,1,,1,1.0,,6,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Anton Lienert-Brown,Second Five,23,0,0,0,3,14,0,1,0,3,0,,0,0.0,,2,,Bench,Wales,1-Nov-19,40,17,39,39,Win
Anton Lienert-Brown,Center,53,0,0,0,5,33,0,1,1,1,0,,2,,0.0,4,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Anton Lienert-Brown,Center,80,0,0,0,10,32,1,1,1,3,0,1.0,2,0.0,0.0,5,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
Anton Lienert-Brown,Center,80,0,0,0,8,73,1,0,0,5,0,1.0,1,0.0,0.0,2,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Anton Lienert-Brown,Center,80,1,0,0,5,19,2,0,0,8,0,,1,0.0,,7,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Anton Lienert-Brown,Second Five,26,1,0,0,3,16,1,2,1,2,0,,0,1.0,,7,,Bench,USA,24-Oct-21,104,14,60,35,Win
Anton Lienert-Brown,Center,80,1,0,0,5,27,0,0,0,8,0,,2,0.0,,2,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Anton Lienert-Brown,Center,16,0,0,0,4,7,1,0,0,5,0,1.0,0,1.0,0.0,0,1.0,Bench,Japan,29-Oct-22,38,31,61,54,Win
Anton Lienert-Brown,Center,22,0,0,0,1,2,0,0,0,2,0,1.0,0,0.0,0.0,0,0.0,Bench,Wales,6-Nov-22,55,23,52,45,Win
Anton Lienert-Brown,Center,70,0,0,0,10,48,1,1,0,5,1,2.0,0,3.0,1.0,7,1.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Anton Lienert-Brown,Second Five,18,0,0,0,4,34,1,0,0,5,0,1.0,0,0.0,1.0,0,0.0,Bench,Australia,29-Jul-23,38,7,57,51,Win
Anton Lienert-Brown,Second Five,80,0,0,0,7,11,2,0,1,6,1,0.0,0,0.0,1.0,6,2.0,Starter,Australia,5-Aug-23,23,20,52,48,Win
Anton Lienert-Brown,Center,68,1,0,0,8,51,3,1,0,1,0,0.0,1,1.0,3.0,6,0.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Anton Lienert-Brown,Second Five,17,1,1,1,5,28,0,0,1,4,0,0.0,0,0.0,0.0,5,0.0,Bench,Italy,30-Sep-23,96,17,57,52,Win
Anton Lienert-Brown,Center,80,0,1,1,9,78,2,2,2,7,0,1.0,0,0.0,0.0,12,2.0,Starter,Uruguay,6-Oct-23,73,0,63,56,Win
Anton Lienert-Brown,Second Five,17,0,0,0,0,0,0,0,0,6,1,0.0,0,1.0,0.0,0,0.0,Bench,Ireland,15-Oct-23,28,24,45,48,Win
Anton Lienert-Brown,Second Five,20,0,0,0,0,0,0,0,0,2,3,0.0,0,0.0,3.0,2,0.0,Bench,Argentina,21-Oct-23,44,6,57,50,Win
Ardie Savea,Openside,20,0,0,0,4,15,1,0,0,4,0,1.0,0,0.0,0.0,3,,Bench,Wales,11-Jun-16,39,21,55,54,Win
Ardie Savea,Openside,23,1,0,0,3,56,3,1,0,3,0,0.0,0,1.0,0.0,0,,Bench,Wales,18-Jun-16,36,22,44,50,Win
Ardie Savea,Openside,17,0,0,0,4,12,1,1,1,1,0,0.0,0,0.0,0.0,1,,Bench,Australia,20-Aug-16,42,8,55,60,Win
Ardie Savea,Openside,8,0,0,0,0,0,0,0,0,5,0,1.0,0,0.0,0.0,0,,Bench,Australia,27-Aug-16,29,9,55,60,Win
Ardie Savea,Openside,35,0,0,0,3,19,0,0,0,5,0,0.0,0,1.0,0.0,1,,Bench,Argentina,10-Sep-16,57,22,45,60,Win
Ardie Savea,Openside,59,1,0,1,7,41,3,1,1,10,0,2.0,0,2.0,1.0,4,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Ardie Savea,Openside,80,0,0,0,8,62,6,1,0,15,0,0.0,2,1.0,0.0,6,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Ardie Savea,Openside,25,0,0,0,3,3,0,0,0,5,0,1.0,0,0.0,0.0,3,,Bench,South Africa,9-Oct-16,57,15,69,64,Win
Ardie Savea,Openside,15,0,0,0,4,6,0,0,0,6,1,3.0,1,1.0,0.0,3,,Bench,Australia,22-Oct-16,37,10,35,32,Win
Ardie Savea,Openside,62,0,0,0,5,14,1,0,1,15,1,1.0,1,0.0,0.0,3,,Bench,Ireland,20-Nov-16,21,9,34,46,Win
Ardie Savea,Openside,23,0,0,0,5,10,0,0,0,1,0,0.0,0,1.0,0.0,1,,Bench,France,27-Nov-16,24,19,50,47,Win
Ardie Savea,Number 8,80,2,0,0,8,56,0,2,0,15,0,1.0,0,0.0,0.0,0,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Ardie Savea,Openside,34,0,0,0,7,19,1,0,0,4,1,0.0,0,0.0,0.0,0,,Bench,Lions,24-Jun-17,30,15,61,63,Win
Ardie Savea,Openside,18,0,0,0,1,2,0,0,0,4,2,0.0,0,0.0,1.0,0,,Bench,Australia,19-Aug-17,54,34,58,51,Win
Ardie Savea,Openside,69,0,0,0,12,31,1,0,0,8,1,0.0,2,1.0,0.0,5,,Bench,Australia,26-Aug-17,35,29,61,51,Win
Ardie Savea,Openside,43,0,0,0,6,14,0,0,0,13,0,0.0,1,0.0,0.0,1,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Ardie Savea,Openside,23,0,0,0,4,7,0,0,1,1,0,0.0,0,0.0,0.0,2,,Bench,South Africa,16-Sep-17,57,0,53,49,Win
Ardie Savea,Openside,15,0,0,0,2,20,1,0,0,2,0,1.0,0,0.0,0.0,0,,Bench,Argentina,1-Oct-17,36,10,53,48,Win
Ardie Savea,Openside,15,1,0,0,1,5,0,0,0,1,0,0.0,0,0.0,0.0,3,,Bench,France,9-Jun-18,52,11,66,53,Win
Ardie Savea,Openside,37,0,0,0,1,7,0,1,1,14,3,2.0,0,0.0,0.0,6,,Bench,France,16-Jun-18,26,13,42,43,Win
Ardie Savea,Openside,16,0,0,0,2,6,0,0,1,4,0,0.0,0,0.0,0.0,1,,Starter,France,23-Jun-18,49,14,49,44,Win
Ardie Savea,Openside,11,0,0,0,4,25,3,1,0,2,0,0.0,0,0.0,0.0,3,,Bench,Australia,18-Aug-18,38,13,55,53,Win
Ardie Savea,Openside,28,0,0,0,7,9,0,0,1,4,0,1.0,3,1.0,0.0,7,,Bench,Australia,25-Aug-18,40,12,48,46,Win
Ardie Savea,Openside,80,0,0,0,13,43,2,1,0,21,1,1.0,0,1.0,0.0,4,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Ardie Savea,Number 8,80,0,0,0,8,73,8,2,1,13,2,0.0,1,0.0,0.0,3,,Starter,Argentina,30-Sep-18,35,17,47,46,Win
