Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory,Result
Richie Mo'unga,First Five,80,0,0,0,15,29,2,0,1,7,2,0.0,3,0.0,5.0,17,0.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Richie Mo'unga,First Five,80,0,0,1,11,93,4,0,2,1,1,1.0,2,0.0,7.0,21,0.0,Starter,France,9-Sep-23,13,27,48,39,Non-Win
Richie Mo'unga,First Five,74,0,0,1,4,30,4,0,0,4,0,0.0,2,0.0,7.0,26,0.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Rieko Ioane,Wing,80,0,0,0,4,21,0,0,0,2,1,0.0,1,0.0,0.0,2,,Starter,Lions,1-Jul-17,21,24,61,58,Non-Win
Rieko Ioane,Wing,71,1,0,0,7,48,1,2,0,0,1,0.0,0,1.0,0.0,2,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Rieko Ioane,Wing,80,2,0,0,13,27,6,5,0,6,2,0.0,3,1.0,0.0,0,,Starter,South Africa,15-Sep-18,34,36,75,57,Non-Win
Rieko Ioane,Wing,80,0,0,0,7,58,3,1,1,2,3,0.0,1,0.0,0.0,3,,Starter,Scotland,18-Nov-18,9,16,48,52,Non-Win
Rieko Ioane,Wing,61,0,0,0,9,22,0,0,1,2,1,,3,1.0,,3,,Starter,South Africa,27-Jul-19,16,16,57,59,Non-Win
Rieko Ioane,Wing,80,1,0,0,11,54,0,2,2,4,3,,0,0.0,,9,,Starter,Australia,10-Aug-19,26,47,35,24,Non-Win
Rieko Ioane,Wing,80,1,0,0,10,45,3,1,0,6,3,0.0,2,1.0,0.0,7,,Starter,Australia,7-Nov-20,22,24,48,49,Non-Win
Rieko Ioane,Wing,40,0,0,0,4,11,3,0,0,0,0,,1,0.0,,3,,Bench,Argentina,14-Nov-20,15,25,45,46,Non-Win
Rieko Ioane,Wing,80,0,1,1,5,48,5,1,3,3,0,,1,0.0,,7,,Starter,South Africa,2-Oct-21,29,31,47,43,Non-Win
Rieko Ioane,Center,80,0,1,1,6,27,1,0,0,12,2,,0,2.0,,4,,Starter,Ireland,14-Nov-21,20,29,40,35,Non-Win
Rieko Ioane,Center,80,1,0,0,11,155,2,1,2,0,1,,0,0.0,,0,,Starter,France,21-Nov-21,25,40,53,47,Non-Win
Rieko Ioane,Center,80,0,0,0,6,64,0,0,0,6,0,0.0,2,0.0,0.0,2,0.0,Starter,Ireland,9-Jul-22,12,23,53,38,Non-Win
Rieko Ioane,Center,69,0,0,0,5,21,0,0,0,3,0,0.0,1,1.0,0.0,4,0.0,Starter,Ireland,16-Jul-22,22,32,49,57,Non-Win
Rieko Ioane,Center,67,0,0,0,3,22,5,0,0,2,0,0.0,1,0.0,0.0,1,0.0,Starter,South Africa,7-Aug-22,10,26,45,31,Non-Win
Rieko Ioane,Center,69,0,0,1,10,36,1,0,0,3,0,0.0,3,0.0,0.0,2,0.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Rieko Ioane,Center,80,1,0,0,10,98,2,0,1,10,3,0.0,3,2.0,0.0,2,1.0,Starter,England,20-Nov-22,25,25,46,40,Non-Win
Rieko Ioane,Center,80,0,0,0,8,26,2,0,0,8,1,0.0,0,0.0,0.0,3,0.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Rieko Ioane,Center,80,0,1,1,8,56,4,1,0,8,1,0.0,0,0.0,0.0,2,0.0,Starter,France,9-Sep-23,13,27,48,39,Non-Win
Rieko Ioane,Center,80,0,0,0,8,58,3,0,0,1,0,0.0,2,0.0,0.0,0,0.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Roger Tuivasa-Sheck,Second Five,11,0,0,0,1,3,0,0,0,2,0,0.0,0,0.0,0.0,1,0.0,Bench,Ireland,16-Jul-22,22,32,49,57,Non-Win
Ryan Crotty,Second Five,26,0,0,1,0,0,0,0,0,5,0,0.0,0,0.0,0.0,1,,Starter,Ireland,6-Nov-16,29,40,49,51,Non-Win
Ryan Crotty,Center,69,0,0,0,2,12,1,1,0,3,4,0.0,2,0.0,0.0,4,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Ryan Crotty,Second Five,80,0,0,1,14,27,3,0,0,3,2,0.0,0,0.0,0.0,11,,Starter,South Africa,15-Sep-18,34,36,75,57,Non-Win
Ryan Crotty,Second Five,61,0,0,0,5,19,2,0,1,20,0,0.0,0,0.0,0.0,7,,Starter,Scotland,18-Nov-18,9,16,48,52,Non-Win
Sam Cane,Openside,80,0,0,0,7,15,2,0,0,11,0,0.0,0,0.0,0.0,9,,Starter,Ireland,6-Nov-16,29,40,49,51,Non-Win
Sam Cane,Openside,63,0,0,0,5,3,0,0,0,6,1,0.0,0,0.0,0.0,2,,Starter,Lions,1-Jul-17,21,24,61,58,Non-Win
Sam Cane,Openside,59,0,0,0,6,6,0,0,0,10,1,0.0,2,0.0,0.0,3,,Starter,Lions,8-Jul-17,15,15,51,56,Non-Win
Sam Cane,Openside,80,0,0,0,7,5,0,0,1,27,4,2.0,1,1.0,0.0,5,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Sam Cane,Openside,68,0,0,0,11,10,1,0,1,5,1,1.0,1,0.0,0.0,11,,Starter,South Africa,15-Sep-18,34,36,75,57,Non-Win
Sam Cane,Openside,50,0,0,0,1,0,0,0,0,14,1,,1,0.0,,0,,Starter,Australia,10-Aug-19,26,47,35,24,Non-Win
Sam Cane,Openside,39,0,0,0,4,2,0,0,0,0,0,,0,2.0,,4,,Bench,England,26-Oct-19,7,19,44,38,Non-Win
Sam Cane,Openside,78,0,0,0,8,40,1,0,2,12,3,0.0,1,0.0,0.0,9,,Starter,Australia,7-Nov-20,22,24,48,49,Non-Win
Sam Cane,Openside,80,1,0,0,8,16,0,0,1,10,3,,1,0.0,,4,,Starter,Argentina,14-Nov-20,15,25,45,46,Non-Win
Sam Cane,Openside,80,0,0,0,4,3,0,0,1,16,2,,0,0.0,,0,,Starter,France,21-Nov-21,25,40,53,47,Non-Win
Sam Cane,Openside,70,0,0,0,9,10,0,0,0,14,1,0.0,0,1.0,0.0,4,0.0,Starter,Ireland,9-Jul-22,12,23,53,38,Non-Win
Sam Cane,Openside,63,0,0,0,6,17,1,0,1,13,0,1.0,1,2.0,0.0,7,0.0,Starter,Ireland,16-Jul-22,22,32,49,57,Non-Win
Sam Cane,Openside,80,0,0,0,2,1,0,0,0,10,2,1.0,0,1.0,0.0,6,0.0,Starter,South Africa,7-Aug-22,10,26,45,31,Non-Win
Sam Cane,Openside,65,0,0,0,4,2,0,0,0,8,0,0.0,1,2.0,0.0,4,1.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Sam Cane,Openside,52,0,0,0,9,5,0,0,1,7,1,0.0,1,1.0,0.0,3,0.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Sam Cane,Openside,26,0,0,0,1,0,0,0,0,8,1,0.0,0,1.0,0.0,2,1.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Sam Whitelock,Lock,72,0,0,0,3,0,0,0,1,6,0,0.0,0,1.0,0.0,2,,Starter,Lions,1-Jul-17,21,24,61,58,Non-Win
Sam Whitelock,Lock,77,0,0,0,4,4,0,0,0,12,1,0.0,2,0.0,0.0,4,,Starter,Lions,8-Jul-17,15,15,51,56,Non-Win
Sam Whitelock,Lock,80,0,0,0,7,4,0,0,0,15,1,0.0,0,0.0,0.0,0,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Sam Whitelock,Lock,80,0,0,0,11,14,0,0,0,8,0,0.0,0,0.0,0.0,5,,Starter,South Africa,15-Sep-18,34,36,75,57,Non-Win
Sam Whitelock,Lock,80,0,0,0,9,17,1,1,0,16,2,1.0,0,3.0,0.0,1,,Starter,Scotland,18-Nov-18,9,16,48,52,Non-Win
Sam Whitelock,Lock,80,0,0,0,7,12,0,0,0,6,1,,0,0.0,,4,,Starter,South Africa,27-Jul-19,16,16,57,59,Non-Win
Sam Whitelock,Lock,71,0,0,0,4,7,0,0,0,17,4,,0,0.0,,1,,Starter,Australia,10-Aug-19,26,47,35,24,Non-Win
Sam Whitelock,Lock,67,0,0,0,3,0,0,0,1,10,1,,0,2.0,,2,,Starter,England,26-Oct-19,7,19,44,38,Non-Win
Sam Whitelock,Lock,80,0,0,0,8,3,0,0,1,6,2,0.0,1,0.0,0.0,6,,Starter,Australia,7-Nov-20,22,24,48,49,Non-Win
Sam Whitelock,Lock,80,0,0,0,7,2,0,0,0,12,1,,2,1.0,,11,,Starter,Argentina,14-Nov-20,15,25,45,46,Non-Win
Sam Whitelock,Lock,80,0,0,0,4,3,0,0,1,21,0,,1,0.0,,3,,Starter,Ireland,14-Nov-21,20,29,40,35,Non-Win
Sam Whitelock,Lock,64,0,0,0,5,2,0,0,1,8,0,,0,1.0,,0,,Starter,France,21-Nov-21,25,40,53,47,Non-Win
Sam Whitelock,Lock,80,0,0,0,7,8,2,0,0,7,0,1.0,1,1.0,0.0,7,1.0,Starter,Ireland,16-Jul-22,22,32,49,57,Non-Win
Sam Whitelock,Lock,80,0,0,0,4,13,1,0,1,6,0,0.0,0,0.0,0.0,9,0.0,Starter,South Africa,7-Aug-22,10,26,45,31,Non-Win
Sam Whitelock,Lock,80,0,0,0,6,1,0,0,0,6,0,0.0,1,2.0,0.0,2,0.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Sam Whitelock,Lock,80,0,0,0,8,24,1,0,0,16,2,0.0,0,1.0,0.0,2,0.0,Starter,England,20-Nov-22,25,25,46,40,Non-Win
Sam Whitelock,Lock,50,0,0,0,3,7,0,0,1,2,0,0.0,0,3.0,0.0,4,0.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Sam Whitelock,Lock,68,0,0,0,2,1,1,0,0,5,1,1.0,1,1.0,0.0,5,0.0,Starter,France,9-Sep-23,13,27,48,39,Non-Win
Sam Whitelock,Lock,26,0,0,0,0,0,0,0,1,2,0,0.0,0,0.0,0.0,3,0.0,Bench,South Africa,29-Oct-23,11,12,60,51,Non-Win
Samisoni Taukei'aho,Hooker,32,0,0,0,5,18,3,0,0,3,0,,0,1.0,,0,,Bench,France,21-Nov-21,25,40,53,47,Non-Win
Samisoni Taukei'aho,Hooker,24,0,0,0,9,21,1,0,0,2,0,0.0,0,0.0,0.0,0,0.0,Bench,Ireland,9-Jul-22,12,23,53,38,Non-Win
Samisoni Taukei'aho,Hooker,55,0,0,0,6,15,2,0,1,6,1,1.0,0,1.0,0.0,1,0.0,Starter,South Africa,7-Aug-22,10,26,45,31,Non-Win
Samisoni Taukei'aho,Hooker,44,1,0,1,9,12,1,0,0,8,0,0.0,0,0.0,0.0,3,1.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Samisoni Taukei'aho,Hooker,23,0,0,0,0,0,0,0,0,4,1,0.0,0,0.0,0.0,0,1.0,Bench,England,20-Nov-22,25,25,46,40,Non-Win
Samisoni Taukei'aho,Hooker,40,0,0,0,17,24,3,0,1,2,0,0.0,2,0.0,0.0,1,0.0,Bench,South Africa,26-Aug-23,7,35,53,49,Non-Win
Samisoni Taukei'aho,Hooker,24,0,0,0,8,7,0,0,0,0,0,0.0,0,1.0,0.0,2,0.0,Bench,France,9-Sep-23,13,27,48,39,Non-Win
Samisoni Taukei'aho,Hooker,15,0,0,0,3,5,0,0,0,2,0,0.0,0,0.0,0.0,0,0.0,Bench,South Africa,29-Oct-23,11,12,60,51,Non-Win
Scott Barrett,Lock,35,1,0,0,4,38,2,1,0,1,0,0.0,0,0.0,0.0,1,,Bench,Ireland,6-Nov-16,29,40,49,51,Non-Win
Scott Barrett,Lock,8,0,0,0,2,3,1,0,0,2,0,0.0,0,0.0,0.0,0,,Bench,Lions,1-Jul-17,21,24,61,58,Non-Win
Scott Barrett,Lock,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,Bench,Lions,8-Jul-17,15,15,51,56,Non-Win
Scott Barrett,Lock,60,0,0,0,3,1,0,0,0,5,1,1.0,0,0.0,0.0,3,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Scott Barrett,Lock,80,0,0,0,11,20,0,0,0,4,0,0.0,3,1.0,0.0,3,,Starter,South Africa,15-Sep-18,34,36,75,57,Non-Win
Scott Barrett,Lock,49,0,0,0,7,5,0,0,0,0,0,1.0,1,0.0,0.0,0,,Bench,Scotland,18-Nov-18,9,16,48,52,Non-Win
Scott Barrett,Lock,40,0,0,0,2,0,0,0,0,10,2,,1,1.0,,2,,Starter,Australia,10-Aug-19,26,47,35,24,Non-Win
Scott Barrett,Blindside,41,0,0,0,4,13,0,0,0,8,2,,0,1.0,,4,,Starter,England,26-Oct-19,7,19,44,38,Non-Win
Scott Barrett,Lock,68,0,0,0,6,5,0,0,0,9,1,0.0,0,3.0,0.0,2,,Starter,Australia,7-Nov-20,22,24,48,49,Non-Win
Scott Barrett,Lock,40,0,0,0,3,5,0,0,0,3,0,,0,2.0,,1,,Starter,South Africa,2-Oct-21,29,31,47,43,Non-Win
Scott Barrett,Lock,73,0,0,0,6,6,0,0,0,9,2,0.0,2,0.0,0.0,6,0.0,Starter,Ireland,9-Jul-22,12,23,53,38,Non-Win
Scott Barrett,Lock,72,0,0,0,3,5,1,0,1,7,0,1.0,1,1.0,0.0,3,1.0,Starter,South Africa,7-Aug-22,10,26,45,31,Non-Win
Scott Barrett,Lock,80,0,0,0,9,17,0,0,0,8,0,0.0,1,2.0,0.0,4,0.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Scott Barrett,Blindside,67,0,0,0,2,3,1,0,0,11,1,0.0,0,0.0,0.0,2,0.0,Starter,England,20-Nov-22,25,25,46,40,Non-Win
Scott Barrett,Lock,28,0,0,0,1,0,0,0,1,3,0,1.0,0,0.0,0.0,2,0.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Scott Barrett,Lock,80,0,0,1,14,34,5,0,1,11,1,2.0,1,0.0,0.0,5,0.0,Starter,France,9-Sep-23,13,27,48,39,Non-Win
Scott Barrett,Lock,80,0,0,0,10,3,0,0,0,10,1,0.0,0,0.0,0.0,6,2.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Sevu Reece,Wing,80,0,0,0,11,65,3,2,2,4,0,,2,0.0,,8,,Starter,England,26-Oct-19,7,19,44,38,Non-Win
Sevu Reece,Wing,80,0,0,0,9,71,6,3,0,4,2,0.0,0,2.0,0.0,3,,Starter,Australia,7-Nov-20,22,24,48,49,Non-Win
Sevu Reece,Wing,80,1,0,0,3,32,0,1,0,3,1,,1,0.0,,2,,Starter,South Africa,2-Oct-21,29,31,47,43,Non-Win
Sevu Reece,Wing,80,0,0,0,7,32,1,0,1,11,4,,3,0.0,,5,,Starter,Ireland,14-Nov-21,20,29,40,35,Non-Win
Sevu Reece,Wing,80,0,0,0,7,9,2,0,0,3,0,2.0,0,1.0,1.0,1,0.0,Starter,Ireland,9-Jul-22,12,23,53,38,Non-Win
Sevu Reece,Wing,61,0,0,0,4,24,2,0,1,2,0,0.0,0,0.0,0.0,1,0.0,Starter,Ireland,16-Jul-22,22,32,49,57,Non-Win
Shannon Frizell,Blindside,77,0,0,0,6,16,1,1,2,8,1,,0,0.0,,5,,Starter,South Africa,27-Jul-19,16,16,57,59,Non-Win
Shannon Frizell,Blindside,49,0,0,0,9,7,1,0,0,4,1,,1,1.0,,1,,Starter,Argentina,14-Nov-20,15,25,45,46,Non-Win
Shannon Frizell,Blindside,19,0,0,0,4,9,0,0,0,3,2,,0,0.0,,0,,Bench,France,21-Nov-21,25,40,53,47,Non-Win
Shannon Frizell,Blindside,25,1,0,0,5,7,1,0,0,3,0,0.0,1,1.0,0.0,0,0.0,Bench,South Africa,7-Aug-22,10,26,45,31,Non-Win
Shannon Frizell,Blindside,70,0,0,0,14,30,0,0,2,5,1,0.0,0,1.0,0.0,5,0.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Shannon Frizell,Blindside,13,0,0,0,4,4,0,0,0,1,0,0.0,0,0.0,0.0,0,0.0,Bench,England,20-Nov-22,25,25,46,40,Non-Win
Shannon Frizell,Blindside,44,0,0,0,8,16,1,1,0,1,1,0.0,0,1.0,0.0,2,0.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Sonny Bill Williams,Second Five,24,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,,Starter,Lions,1-Jul-17,21,24,61,58,Non-Win
Sonny Bill Williams,Second Five,80,0,0,1,14,17,2,0,5,9,1,2.0,1,1.0,1.0,9,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Sonny Bill Williams,Second Five,59,0,0,1,11,14,0,0,0,7,0,,2,1.0,,8,,Starter,South Africa,27-Jul-19,16,16,57,59,Non-Win
Sonny Bill Williams,Second Five,25,0,0,0,11,14,1,0,2,0,0,,0,0.0,,11,,Bench,England,26-Oct-19,7,19,44,38,Non-Win
Stephen Perofeta,First Five,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,Bench,Argentina,27-Aug-22,18,25,60,59,Non-Win
Tamaiti Williams,Prop,30,0,0,0,1,0,0,0,0,1,0,0.0,0,0.0,0.0,1,0.0,Bench,South Africa,26-Aug-23,7,35,53,49,Non-Win
Tamaiti Williams,Prop,15,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,Bench,South Africa,29-Oct-23,11,12,60,51,Non-Win
Tim Perry,Prop,22,0,0,0,3,2,0,0,0,1,0,0.0,0,0.0,0.0,0,,Bench,South Africa,15-Sep-18,34,36,75,57,Non-Win
TJ Perenara,Halfback,35,1,0,1,4,22,1,1,1,5,0,2.0,0,0.0,2.0,35,,Bench,Ireland,6-Nov-16,29,40,49,51,Non-Win
TJ Perenara,Halfback,15,0,0,0,0,0,0,0,0,2,1,0.0,0,0.0,0.0,19,,Bench,Lions,1-Jul-17,21,24,61,58,Non-Win
TJ Perenara,Halfback,7,0,0,0,1,0,0,0,0,0,0,0.0,2,0.0,0.0,8,,Bench,Lions,8-Jul-17,15,15,51,56,Non-Win
TJ Perenara,Halfback,16,0,0,1,2,7,1,0,0,1,1,0.0,0,0.0,4.0,24,,Bench,Australia,21-Oct-17,18,23,43,52,Non-Win
TJ Perenara,Halfback,31,0,0,1,4,19,0,1,0,1,0,0.0,0,0.0,2.0,56,,Bench,South Africa,15-Sep-18,34,36,75,57,Non-Win
TJ Perenara,Halfback,23,0,0,0,4,12,2,0,0,0,0,0.0,1,0.0,2.0,61,,Bench,Scotland,18-Nov-18,9,16,48,52,Non-Win
TJ Perenara,Halfback,59,0,0,1,6,12,0,0,1,2,0,,1,0.0,,62,,Starter,South Africa,27-Jul-19,16,16,57,59,Non-Win
TJ Perenara,Halfback,18,0,0,0,1,0,0,0,0,2,1,,0,0.0,,27,,Bench,Australia,10-Aug-19,26,47,35,24,Non-Win
TJ Perenara,Halfback,25,0,0,0,4,31,0,1,1,0,0,,1,0.0,,42,,Bench,England,26-Oct-19,7,19,44,38,Non-Win
TJ Perenara,Halfback,76,0,0,1,2,0,1,0,0,6,1,0.0,0,1.0,6.0,65,,Starter,Australia,7-Nov-20,22,24,48,49,Non-Win
TJ Perenara,Halfback,22,0,0,0,0,0,0,0,0,0,0,,0,0.0,,20,,Bench,South Africa,2-Oct-21,29,31,47,43,Non-Win
TJ Perenara,Halfback,80,0,0,1,3,18,0,0,0,6,0,,0,0.0,,39,,Starter,Ireland,14-Nov-21,20,29,40,35,Non-Win
TJ Perenara,Halfback,18,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,1.0,9,0.0,Bench,England,20-Nov-22,25,25,46,40,Non-Win
Tupou Vaa'i,Lock,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,Bench,Australia,7-Nov-20,22,24,48,49,Non-Win
Tupou Vaa'i,Lock,10,0,0,0,2,6,0,0,0,4,0,,0,0.0,,0,,Bench,Argentina,14-Nov-20,15,25,45,46,Non-Win
Tupou Vaa'i,Lock,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,,0,,Bench,Ireland,14-Nov-21,20,29,40,35,Non-Win
Tupou Vaa'i,Lock,16,0,0,0,2,6,0,0,0,3,0,,0,0.0,,0,,Bench,France,21-Nov-21,25,40,53,47,Non-Win
Tupou Vaa'i,Lock,30,0,0,0,7,15,2,0,0,0,0,0.0,0,0.0,0.0,0,0.0,Bench,Ireland,16-Jul-22,22,32,49,57,Non-Win
Tupou Vaa'i,Lock,8,0,0,0,1,2,0,0,0,1,0,0.0,0,0.0,0.0,0,0.0,Bench,South Africa,7-Aug-22,10,26,45,31,Non-Win
Tupou Vaa'i,Lock,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,Bench,Argentina,27-Aug-22,18,25,60,59,Non-Win
Tupou Vaa'i,Lock,41,0,0,0,7,20,1,0,2,2,1,0.0,1,1.0,0.0,5,0.0,Bench,South Africa,26-Aug-23,7,35,53,49,Non-Win
Tupou Vaa'i,Blindside,56,0,0,0,2,0,0,0,0,6,1,0.0,1,0.0,0.0,3,1.0,Starter,France,9-Sep-23,13,27,48,39,Non-Win
Tyrel Lomax,Prop,52,0,0,0,2,2,0,0,0,6,2,0.0,0,0.0,0.0,1,,Bench,Australia,7-Nov-20,22,24,48,49,Non-Win
Tyrel Lomax,Prop,57,0,0,0,2,1,0,0,0,15,1,,0,1.0,,0,,Starter,Argentina,14-Nov-20,15,25,45,46,Non-Win
Tyrel Lomax,Prop,27,0,0,0,3,6,0,0,0,1,0,,0,1.0,,0,,Bench,Ireland,14-Nov-21,20,29,40,35,Non-Win
Tyrel Lomax,Prop,33,0,0,0,0,0,0,0,0,1,1,0.0,0,1.0,0.0,0,0.0,Bench,South Africa,7-Aug-22,10,26,45,31,Non-Win
Tyrel Lomax,Prop,44,0,0,0,1,2,0,0,0,6,0,0.0,0,2.0,0.0,2,0.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Tyrel Lomax,Prop,57,0,0,0,2,0,0,0,0,6,1,0.0,0,1.0,0.0,0,0.0,Starter,England,20-Nov-22,25,25,46,40,Non-Win
Tyrel Lomax,Prop,13,0,0,0,0,0,0,0,0,1,0,0.0,0,2.0,0.0,0,0.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Tyrel Lomax,Prop,65,0,0,0,10,5,0,0,0,5,2,0.0,1,1.0,0.0,1,0.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Vaea Fifita,Blindside,19,0,0,0,5,4,1,0,1,1,0,,0,0.0,,1,,Bench,South Africa,27-Jul-19,16,16,57,59,Non-Win
Waisake Naholo,Wing,55,0,1,1,10,70,4,1,1,3,1,0.0,1,1.0,0.0,4,,Starter,Ireland,6-Nov-16,29,40,49,51,Non-Win
Waisake Naholo,Wing,59,0,0,0,7,31,1,0,0,3,1,0.0,0,0.0,0.0,2,,Starter,Lions,1-Jul-17,21,24,61,58,Non-Win
Waisake Naholo,Wing,80,1,0,0,7,49,1,3,2,3,1,1.0,1,1.0,1.0,6,,Starter,Australia,21-Oct-17,18,23,43,52,Non-Win
Will Jordan,Wing,3,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,,Bench,Australia,7-Nov-20,22,24,48,49,Non-Win
Will Jordan,Wing,80,1,0,0,7,50,2,3,1,4,1,,1,0.0,,2,,Starter,Ireland,14-Nov-21,20,29,40,35,Non-Win
Will Jordan,Wing,52,0,0,0,3,43,2,1,0,4,1,,0,0.0,,0,,Starter,France,21-Nov-21,25,40,53,47,Non-Win
Will Jordan,Wing,31,1,0,0,4,37,1,2,0,2,0,0.0,0,0.0,0.0,1,2.0,Bench,Ireland,9-Jul-22,12,23,53,38,Non-Win
Will Jordan,Wing,80,1,0,0,9,133,4,2,0,5,0,0.0,3,0.0,4.0,7,0.0,Starter,Ireland,16-Jul-22,22,32,49,57,Non-Win
Will Jordan,Wing,80,0,0,0,3,33,1,1,0,5,0,0.0,1,0.0,1.0,1,0.0,Starter,South Africa,7-Aug-22,10,26,45,31,Non-Win
Will Jordan,Wing,80,0,0,0,10,29,0,1,1,4,0,0.0,0,1.0,0.0,5,0.0,Starter,Argentina,27-Aug-22,18,25,60,59,Non-Win
Will Jordan,Wing,62,0,0,0,10,30,2,0,1,1,0,0.0,2,0.0,1.0,3,1.0,Starter,South Africa,26-Aug-23,7,35,53,49,Non-Win
Will Jordan,Wing,70,0,0,0,11,78,0,1,0,6,1,0.0,0,3.0,5.0,3,2.0,Starter,France,9-Sep-23,13,27,48,39,Non-Win
Will Jordan,Wing,70,0,0,0,4,13,1,0,1,8,2,0.0,3,0.0,2.0,7,4.0,Starter,South Africa,29-Oct-23,11,12,60,51,Non-Win
Wyatt Crockett,Prop,28,0,0,0,1,0,0,0,0,2,1,0.0,0,0.0,0.0,0,,Bench,Lions,1-Jul-17,21,24,61,58,Non-Win
Wyatt Crockett,Prop,23,0,0,0,1,0,0,0,0,1,0,0.0,1,2.0,0.0,0,,Bench,Lions,8-Jul-17,15,15,51,56,Non-Win
Wyatt Crockett,Prop,43,0,0,0,3,9,0,0,0,9,2,0.0,0,0.0,0.0,0,,Bench,Australia,21-Oct-17,18,23,43,52,Non-Win
